video_path,label,category
aiEngine/dataset/raw\Violence\V_408.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_608.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_389.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_435.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_60.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_735.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_668.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_885.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_613.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_781.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_446.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_68.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_371.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_880.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_615.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_356.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_118.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_152.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_953.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_894.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_273.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_798.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_354.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_395.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_542.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_419.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_140.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_482.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_420.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_686.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_230.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_394.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_740.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_39.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_754.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_305.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_992.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_835.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_255.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_955.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_701.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_929.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_823.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_351.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_779.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_556.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_906.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_487.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_418.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_831.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_74.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_269.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_313.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_366.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_565.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_537.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_899.avi,0,NonViolence
aiEngine/dataset/raw\Violence\V_895.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_475.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_86.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_225.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_388.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_776.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_335.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_883.avi,0,NonViolence
aiEngine/dataset/raw\Violence\V_18.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_588.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_608.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_192.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_128.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_203.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_489.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_75.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_856.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_143.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_271.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_451.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_4.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_530.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_706.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_509.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_501.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_691.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_512.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_411.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_144.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_124.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_436.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_166.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_194.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_701.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_419.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_840.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_826.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_226.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_722.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_341.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_240.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_559.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_717.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_708.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_414.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_186.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_322.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_944.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_424.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_625.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_919.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_578.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_744.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_838.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_901.avi,0,NonViolence
aiEngine/dataset/raw\Violence\V_299.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_296.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_519.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_441.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_760.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_100.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_944.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_954.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_543.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_499.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_161.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_51.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_268.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_522.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_157.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_342.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_942.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_97.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_421.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_317.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_93.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_306.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_133.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_528.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_963.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_886.avi,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_358.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_213.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_152.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_739.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_438.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_256.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_104.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_569.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_712.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_610.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_972.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_980.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_9.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_317.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_912.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_932.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_961.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_299.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_747.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_261.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_246.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_823.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_935.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_917.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_110.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_347.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_939.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_833.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_265.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_442.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_986.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_12.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_272.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_983.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_870.avi,0,NonViolence
aiEngine/dataset/raw\Violence\V_637.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_136.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_926.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_696.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_184.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_87.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_869.avi,0,NonViolence
aiEngine/dataset/raw\Violence\V_20.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_788.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_220.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_948.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_34.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_581.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_469.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_281.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_477.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_774.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_114.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_560.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_106.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_665.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_490.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_815.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_639.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_602.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_210.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_280.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_198.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_412.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_218.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_125.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_943.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_127.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_605.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_873.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_106.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_167.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_19.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_854.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_479.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_605.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_300.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_462.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_290.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_50.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_151.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_928.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_557.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_5.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_946.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_191.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_846.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_932.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_645.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_903.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_334.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_149.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_460.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_876.avi,0,NonViolence
aiEngine/dataset/raw\Violence\V_410.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_575.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_804.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_175.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_712.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_824.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_801.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_609.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_253.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_676.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_295.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_971.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_857.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_670.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_695.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_946.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_163.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_345.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_134.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_76.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_923.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_562.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_688.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_131.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_692.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_805.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_443.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_500.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_437.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_384.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_556.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_433.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_109.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_593.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_304.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_806.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_907.avi,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_83.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_407.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_844.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_624.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_482.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_260.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_966.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_532.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_655.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_849.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_145.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_618.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_636.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_185.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_285.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_401.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_631.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_120.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_223.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_306.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_35.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_957.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_95.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_360.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_370.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_783.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_499.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_940.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_261.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_930.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_359.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_915.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_883.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_401.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_9.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_402.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_873.avi,0,NonViolence
aiEngine/dataset/raw\Violence\V_859.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_621.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_623.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_606.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_770.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_819.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_920.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_429.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_480.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_836.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_995.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_977.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_731.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_28.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_817.mp4,0,NonViolence
aiEngine/dataset/raw\NonViolence\NV_561.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_538.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_651.mp4,0,NonViolence
aiEngine/dataset/raw\Violence\V_256.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_179.mp4,1,Violence
aiEngine/dataset/raw\Violence\V_922.mp4,1,Violence
aiEngine/dataset/raw\NonViolence\NV_789.mp4,0,NonViolence
